Index,T_C,P_MPa,deltaQFM,Mass_g,Density_g_cm3,G_kJ,H_kJ,S_J_per_K,Cp_J_per_K,V_cm3,alpha_1_per_K,beta_1_per_bar,d2V/dT2,d2V/dP2,d2V/dTdP,Outcome,sample_label,source_excel,phase,phase_sheet_name
50,727,400,0,111.7343884703881,2.036551543731988,-1846.113905002245,-1524.388937152524,321.6767163422696,162.9383218840673,5.486450309312302,0.0002618179814842193,2.693893440143748e-05,8.890358216566179e-07,4.601142200639991e-08,-2.547199380974444e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
51,726,400,0,111.7344151770084,2.030665084899681,-1845.793342525956,-1525.749887974377,320.3157229160578,163.1542902453468,5.502355657162848,0.0002652488131323117,2.743157403915696e-05,9.00935420511244e-07,4.90640191884704e-08,-2.731023276371913e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
52,725,400,0,111.735590361473,2.023107493145071,-1845.492564813331,-1527.38787128626,318.6942779412622,163.4396816439795,5.522968539243148,0.0002694560044047524,2.804702954649489e-05,9.143094313073319e-07,5.283389775989945e-08,-2.957637104448557e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
53,724,400,0,111.737220281873,2.01470739488667,-1845.200728324727,-1529.105930383344,316.998242933744,163.7902867855563,5.546076842992796,0.0002740145120690354,2.871650633212535e-05,9.274222764201736e-07,5.689931698820348e-08,-3.202564545309177e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
54,723,400,0,111.7378140841799,2.005273904158433,-1844.894113965907,-1530.913491344258,315.1941199835862,164.2218268175527,5.572197087513273,0.0002790598049861199,2.94580547194795e-05,9.402580729933097e-07,6.136600446574505e-08,-3.472134750140863e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
55,722,400,0,111.7385198130819,1.995387905033789,-1844.591086687273,-1532.711253546647,313.3998222786773,164.7236784740235,5.599839486407519,0.0002842429933716576,3.021856582119947e-05,9.517840516137279e-07,6.593165888799397e-08,-3.748721918419955e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
56,721,400,0,111.739326670597,1.985162952144173,-1844.291461069084,-1534.485684983437,311.6288045925131,165.2915077995021,5.628723150908463,0.0002895100020350776,3.098943928003555e-05,9.618666322224172e-07,7.055213904125807e-08,-4.029780254944228e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
57,720,400,0,111.7401785323083,1.975212926939129,-1843.994285629432,-1536.159220737492,309.958279103801,165.8921511716679,5.65712065814927,0.0002945710968309429,3.172505049600473e-05,9.700620120123162e-07,7.497004778909675e-08,-4.300183259893877e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
58,719,400,0,111.7409489162737,1.9668210437742,-1843.697365041561,-1537.573969106824,308.5454779365392,166.4479585047385,5.681297201389006,0.0002988292764751777,3.233179329411451e-05,9.756820692118788e-07,7.864616123200585e-08,-4.528032390900624e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
59,718,400,0,111.7415184006414,1.961038735536588,-1843.398463454621,-1538.61204400736,307.5078640440509,166.8843345288203,5.698078083606351,0.0003018109609362596,3.273602252724883e-05,9.785206292399382e-07,8.114936188307533e-08,-4.687529828460044e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
60,717,400,0,111.7418847376934,1.957613960668042,-1843.097183238412,-1539.325270230653,306.793832255476,167.2003460603713,5.708065378710373,0.0003036589786883535,3.296110034708062e-05,9.792917330720766e-07,8.261024269427475e-08,-4.785943507845852e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
61,754,375,0,111.7333637671894,2.012634739972283,-1856.285033583725,-1517.315383082512,330.0098821994966,163.3048129200585,5.551596698004335,0.0002660325525632889,2.901954876070781e-05,8.642121034541897e-07,5.047593016293546e-08,-2.526063774856176e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
62,753,375,0,111.7334024308919,2.013245645951435,-1855.955730728518,-1517.507114470005,329.8237258281083,163.2992213673977,5.549914023436918,0.0002660085331213459,2.898605032698384e-05,8.668144152455795e-07,5.038827212800878e-08,-2.527125209807198e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
63,752,375,0,111.7334438069203,2.013872044318505,-1855.626670202341,-1517.714809247477,329.6218709016866,163.2983167377375,5.548189822791394,0.0002660304977879197,2.895730966718298e-05,8.696118281251409e-07,5.034008554808652e-08,-2.530337970345668e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
64,751,375,0,111.733485339813,2.014500495861371,-1855.297813993117,-1517.922319167651,329.4200017824203,163.2972558007452,5.546461049245729,0.0002660505935640909,2.892819059133858e-05,8.724131787006867e-07,5.029013682663533e-08,-2.533468985457833e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
65,750,375,0,111.733527030128,2.015131063371045,-1854.969162125073,-1518.129646962744,329.2181157819766,163.2960344227445,5.544727539617831,0.0002660687987054426,2.889869135754988e-05,8.752181822689051e-07,5.023842319122858e-08,-2.53651745521155e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
66,749,375,0,111.7335700913564,2.01544967401728,-1854.640740966395,-1518.377950608427,328.9759725656397,163.3003323374023,5.543853142641082,0.0002662600660967846,2.890062357708418e-05,8.786761820854378e-07,5.03594871599301e-08,-2.548422397436573e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
67,748,375,0,111.7336155594478,2.015166415956147,-1854.312651911617,-1518.704380640867,328.6571720812316,163.3163664963401,5.544634660181798,0.0002667853177080758,2.89627709325871e-05,8.833798347439433e-07,5.081121383939811e-08,-2.577358437485964e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
68,747,375,0,111.7336610977327,2.01487465550931,-1853.984882854084,-1519.030777113157,328.3380931636792,163.3339237068877,5.545439801538881,0.0002673137751040873,2.902475559600983e-05,8.880960758038222e-07,5.126231496902658e-08,-2.606401006595114e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
69,746,375,0,111.7337067046754,2.014573195107939,-1853.657434119631,-1519.357289033767,328.0185891045119,163.3530904662722,5.546271884089514,0.0002678461303510333,2.908669416273026e-05,8.92823807928669e-07,5.171343747194552e-08,-2.635583786932486e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
70,745,375,0,111.7337523784993,2.014260737759954,-1853.330306182289,-1519.684077161431,327.6985012236487,163.3739615947885,5.547134503686829,0.0002683831327461445,2.914871120929659e-05,8.975618807232883e-07,5.216527535590969e-08,-2.664943235340912e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
71,744,375,0,111.733798117053,2.013935901677214,-1853.003499673188,-1520.01131215812,327.3776606351745,163.3966404602187,5.548031495143446,0.0002689255810570849,2.921093768484654e-05,9.02309040189363e-07,5.261856144654285e-08,-2.694518187835449e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
72,743,375,0,111.7338439176992,2.013597218621243,-1852.67701539151,-1520.33917587439,327.0558869429914,163.4212398078251,5.548966937598671,0.0002694743274265591,2.927351121749177e-05,9.070639099536296e-07,5.307407040627143e-08,-2.724350048951077e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
73,742,375,0,111.7338897775007,2.013243055013088,-1852.350854322205,-1520.667870000098,326.7329796799548,163.4478841607414,5.549945372928375,0.0002700303175881535,2.93365832496811e-05,9.118251118326984e-07,5.353265736931186e-08,-2.754484830829868e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
74,741,375,0,111.733935692998,2.012871629785043,-1852.025017649594,-1520.997614449467,326.4087198147477,163.4767104314461,5.550971757942168,0.0002705945832463782,2.940031720616929e-05,9.16591204150527e-07,5.399524931959446e-08,-2.784972761110218e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
75,740,375,0,111.733981659912,2.012481041262378,-1851.699506772726,-1521.328646247992,326.0828707740553,163.5078683855131,5.552051391740026,0.0002711682330452464,2.946488619611615e-05,9.213606052341895e-07,5.446283522560884e-08,-2.815867825618201e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
76,739,375,0,111.734027673331,2.012069160134412,-1851.374323332117,-1521.66123108131,325.755166972096,163.5415242091071,5.553190212699587,0.0002717525070621823,2.953048255168753e-05,9.261317577469378e-07,5.493651796529755e-08,-2.847230532350068e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
77,738,375,0,111.7340737274115,2.011633629996063,-1851.049469233244,-1521.99566487279,325.4253121302027,163.5778619982602,5.55439479939646,0.0002723487809750994,2.959731776363375e-05,9.309030946548541e-07,5.541751681975944e-08,-2.879128128181401e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
78,737,375,0,111.7341198150761,2.011171846597538,-1850.724946675755,-1522.332278540187,325.092974444952,163.6170860147022,5.555672430682923,0.0002729585830044644,2.966562452934165e-05,9.356730422736825e-07,5.590718223855224e-08,-2.911635467639963e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
79,736,375,0,111.7341659281081,2.010680816130993,-1850.400758196447,-1522.671452672779,324.7577719106854,163.6594258954277,5.557031480665838,0.0002735836649241542,2.973566893406739e-05,9.404402382517922e-07,5.640706275836517e-08,-2.944838633102426e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
80,735,375,0,111.7342120561869,2.01015721869015,-1850.076906705031,-1523.01361868121,324.4192709654532,163.705138160873,5.558481247998837,0.0002742259894625929,2.980774589576985e-05,9.45203379182675e-07,5.69188902126015e-08,-2.978834320967321e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
81,734,375,0,111.7342581869602,2.009597180970193,-1849.753395549541,-1523.359282797291,324.076962470586,163.7545145310755,5.560032589865454,0.0002748878451614039,2.988219875513916e-05,9.499615858252639e-07,5.744468808122613e-08,-3.013735712784545e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
82,733,375,0,111.7343043050671,2.008996207363514,-1849.43022858285,-1523.709041842124,323.7302457294899,163.8078880833511,5.561698120460888,0.0002755719019759942,2.995942630037272e-05,9.547144807013813e-07,5.798682136323256e-08,-3.049675359817875e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
83,732,375,0,111.7343503913109,2.008348926087282,-1849.107410256753,-1524.063617834841,323.3783936943855,163.8656451693686,5.563492923960913,0.000276281358766286,3.003990585046591e-05,9.594625957411786e-07,5.854813406253785e-08,-3.086812771271166e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
84,731,375,0,111.734396421152,2.007648872801815,-1848.784945741722,-1524.42389376186,323.0205168349974,163.9282383811216,5.565435168213394,0.0002770200833851484,3.012421345308037e-05,9.642076975938881e-07,5.913207804383748e-08,-3.125341675628002e-07,Success,KCP109C,/Users/lopezama/PycharmProjects/sci-cluster/review_outputs/rmelts_parity_audit_v2/2026-02-26/kcp109c_phase7_parity_20260225_224621/runs/kcp109c_phase7_parity_liam_exact/runs/20260225_224621/parallel-results/Parallel_MELTS_KCP109C_dP25.0_02-25_11cores.xlsx,system,system
