,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,76.28630509,0.131692463,12.85862796,0.891880792,0.021110035,0.159169644,1.1970394,3.333373405,4.683321681,0.056515659
nan,76.40043279,0.144166388,12.80536189,0.851349319,0.024789382,0.15331309,1.184721843,3.499734393,4.503424425,0.040119695
nan,76.81015796,0.127511471,12.77523449,0.827343709,0.021251293,0.151520486,1.240405809,3.396774727,4.729030775,0.038464386
nan,75.77939921,0.13195572,12.90582952,0.846590896,0.020304404,0.124470912,1.131302257,3.363839882,4.534780888,0.049225253
nan,75.54561459,0.148775831,13.14093404,0.850507603,0.023645778,0.187751901,1.075476395,3.545517294,4.556758924,0.032403979
nan,76.27829852,0.146729596,12.81824262,0.887481898,0.019113599,0.148473628,1.140020035,3.472264474,4.685483687,0.046385005
nan,76.14010939,0.126451761,13.12799486,0.823886731,0.024601737,0.198826441,1.210257133,3.531753559,4.656123577,0.038936426
nan,76.35481268,0.142724917,12.90668109,0.675515345,0.024243613,0.198889901,1.210929007,3.528363664,4.657222016,0.051018492
nan,75.89845729,0.109012599,12.96876888,0.821041841,0.024347076,0.205208115,1.178089164,3.457851366,4.747808214,0.036733194
nan,76.30863505,0.130768653,12.85278418,0.805514724,0.02534105,0.177205064,1.146848881,3.573055657,4.670346914,0.032930798
nan,75.36780508,0.120411072,13.05941023,0.824725063,0.022925593,0.1836514,1.061714933,3.532305953,4.61653336,0.046011667
nan,76.40880011,0.13353184,12.68277428,0.78911633,0.023920873,0.218807633,1.17244551,3.537490962,4.622040164,0.05127648
nan,75.8930817,0.108070129,12.92631449,0.922028938,0.022874836,0.201871545,1.117272196,3.493167349,4.592418023,0.052636503
nan,76.77952448,0.139945859,12.80293036,0.903652518,0.020893202,0.213690917,1.174673312,3.368755595,4.646071051,0.05098928
nan,76.30259674,0.120702093,12.92165743,0.880708943,0.023565153,0.166671907,1.139269057,3.608570524,4.582927649,0.042762251
nan,76.65210528,0.141565531,13.017406,0.833062212,0.020841548,0.20684394,1.028615043,3.551918006,4.61337413,0.050310163
nan,76.18210474,0.107216039,12.9188496,0.802222559,0.024413439,0.196372072,1.146143154,3.467072198,4.620642364,0.042350602
nan,76.47177344,0.134313535,12.89556898,0.788288569,0.019057506,0.16035656,1.170201616,3.376471004,4.646186638,0.051263141
nan,76.10213018,0.141714073,13.17900094,0.805267711,0.02330982,0.147768584,1.179884135,3.329796554,4.561654016,0.038083467
nan,75.55517453,0.142749767,13.09703489,0.856339668,0.019358813,0.171471152,1.119281682,3.483320656,4.556168093,0.042336126
nan,76.1205042,0.138279287,12.83942273,0.861708789,0.020819076,0.183976519,1.073396536,3.458167398,4.633624707,0.041846136
