,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5
nan,76.04548856,0.081477184,12.81277208,0.682542376,0.033503255,0.113875071,0.68105327,4.268397767,3.981792473,0.007187237
nan,76.41251068,0.089025624,12.63854758,0.697377257,0.032735566,0.066965977,0.719006053,4.408913987,3.971222823,0.011686378
nan,75.82534689,0.089004323,13.12162818,0.63399081,0.030640985,0.098599436,0.65008214,4.42649125,4.049435127,0.003491182
nan,75.78573808,0.068771455,12.86171301,0.651347614,0.029077014,0.077840749,0.662523177,4.328573242,4.064332292,0.011394694
nan,76.29201774,0.099194053,12.9953153,0.653937404,0.029638241,0.124311706,0.730027262,4.325923959,4.008727878,0.004892625
nan,76.09531754,0.093121386,12.86250351,0.673526439,0.028468127,0.111244898,0.686871922,4.366470363,4.003872453,-0.00226755
nan,75.60327472,0.089734698,13.14421909,0.630665992,0.027301833,0.090198451,0.644712957,4.428081674,3.976288211,0.000732955
nan,75.92501064,0.093414705,13.02147921,0.674295745,0.029236443,0.056582669,0.718853691,4.579516192,3.992871091,0.009388061
nan,75.53898628,0.072202018,13.02264411,0.651887331,0.035107854,0.076771307,0.697881658,4.248555028,3.961906476,0.009447303
nan,76.42294722,0.095458437,12.87852559,0.688690806,0.032884344,0.082293935,0.729822412,4.390083376,4.037909181,0.013461494
nan,75.6038342,0.067414002,13.03493746,0.680885378,0.02950933,0.123097351,0.645821758,4.346751489,4.005713751,0.005417182
nan,76.04957311,0.083823733,12.51419624,0.621863756,0.030775688,0.063323727,0.720363875,4.381529915,4.020043182,0.004777467
nan,76.03978775,0.073965167,12.97712187,0.652769406,0.033127032,0.100531944,0.6849812,4.338642014,4.036586116,0.013723428
nan,75.94606356,0.093487195,13.1537884,0.560722896,0.028838782,0.045320112,0.677564822,4.366748115,3.942384238,0.009739589
nan,75.73476696,0.099325792,12.93171357,0.731962654,0.033213143,0.059707066,0.723134553,4.441584396,4.020193096,-0.003383595
nan,76.00218755,0.0765965,12.96457368,0.655169692,0.035764116,0.109745068,0.737084532,4.363214174,3.988408798,0.002210327
nan,75.81456599,0.090655008,12.77036964,0.663317761,0.031451963,0.090676423,0.742722749,4.264535524,3.971540137,0.007799287
nan,75.53617224,0.079647487,12.97036936,0.625779586,0.030653424,0.124725532,0.747944643,4.393632005,3.997438787,0.012470151
